pet_id,date,food_amount,sleep_hours,meow_count,weight_kg,name,species,breed,gender,birth_year
pet007,2024-08-31,195,15.4,10,3.7,Nicholas,dog,Persian,female,2018
pet001,2024-12-09,194,14.7,6,3.2,Charlene,dog,Siamese,female,2022
pet010,2025-04-06,296,17.3,10,5.4,Chris,dog,British Shorthair,male,2021
pet001,2024-09-05,203,13.8,7,2.6,Charlene,dog,Siamese,female,2022
pet015,2024-09-26,293,13.1,9,2.8,Jose,dog,Munchkin,female,2016
pet011,2024-10-29,233,14.1,4,3.1,Lisa,dog,Siamese,female,2020
pet004,2024-10-06,198,13.8,3,6.0,Oscar,cat,Bengal,female,2019
pet013,2025-06-01,217,17.9,1,2.7,Adam,dog,British Shorthair,male,2018
pet009,2024-10-06,198,16.6,1,2.9,Justin,cat,Persian,male,2015
pet007,2024-12-26,238,14.8,0,4.9,Nicholas,dog,Persian,female,2018
pet013,2025-02-01,232,15.1,9,2.8,Adam,dog,British Shorthair,male,2018
pet017,2025-02-15,278,14.6,10,5.5,Tracy,cat,Siamese,male,2017
pet006,2025-06-30,184,13.2,7,3.3,Sandra,dog,Siamese,female,2022
pet008,2024-10-31,246,14.0,6,3.9,Jessica,cat,British Shorthair,female,2022
pet002,2025-02-04,244,12.4,7,3.1,Steven,cat,Munchkin,male,2022
pet016,2024-08-26,188,16.2,7,4.0,Mark,cat,British Shorthair,male,2019
pet004,2024-07-20,213,16.3,8,4.0,Oscar,cat,Bengal,female,2019
pet005,2024-08-13,221,15.2,4,4.2,Michael,cat,Persian,female,2018
pet012,2025-02-24,195,12.4,8,3.8,Jessica,dog,Bengal,male,2019
pet012,2024-11-20,269,15.0,2,4.8,Jessica,dog,Bengal,male,2019
pet010,2025-05-06,260,14.5,3,4.4,Chris,dog,British Shorthair,male,2021
pet015,2025-07-04,171,14.3,2,4.8,Jose,dog,Munchkin,female,2016
pet015,2025-04-20,181,15.7,3,4.2,Jose,dog,Munchkin,female,2016
pet004,2025-06-27,175,13.3,3,4.5,Oscar,cat,Bengal,female,2019
pet012,2025-01-24,220,16.4,2,5.9,Jessica,dog,Bengal,male,2019
pet020,2025-01-13,297,12.7,9,4.5,Veronica,cat,Munchkin,male,2022
pet005,2025-03-07,224,12.6,9,4.9,Michael,cat,Persian,female,2018
pet018,2024-09-18,206,17.2,0,6.0,Amy,cat,Bengal,female,2016
pet002,2025-04-08,225,17.8,5,5.9,Steven,cat,Munchkin,male,2022
pet011,2025-05-06,215,12.4,10,3.4,Lisa,dog,Siamese,female,2020
pet020,2025-01-23,206,13.0,1,2.9,Veronica,cat,Munchkin,male,2022
pet005,2025-02-25,272,17.1,1,6.0,Michael,cat,Persian,female,2018
pet012,2025-01-10,165,16.2,6,3.2,Jessica,dog,Bengal,male,2019
pet014,2024-08-31,169,14.3,4,5.2,Kent,dog,Munchkin,female,2016
pet018,2024-12-12,283,13.3,2,5.2,Amy,cat,Bengal,female,2016
pet015,2025-01-13,286,16.7,5,4.4,Jose,dog,Munchkin,female,2016
pet009,2024-07-27,267,13.2,7,4.4,Justin,cat,Persian,male,2015
pet002,2025-03-06,177,15.8,10,5.7,Steven,cat,Munchkin,male,2022
pet011,2025-01-16,190,13.9,7,3.6,Lisa,dog,Siamese,female,2020
pet004,2025-05-18,228,17.9,0,3.5,Oscar,cat,Bengal,female,2019
pet009,2024-08-03,196,17.7,4,5.2,Justin,cat,Persian,male,2015
pet013,2024-09-09,260,13.2,6,4.8,Adam,dog,British Shorthair,male,2018
pet017,2024-07-09,217,12.6,8,5.4,Tracy,cat,Siamese,male,2017
pet005,2025-06-20,294,14.9,6,4.0,Michael,cat,Persian,female,2018
pet015,2025-02-12,291,15.1,3,6.5,Jose,dog,Munchkin,female,2016
pet017,2025-07-02,245,16.2,3,4.0,Tracy,cat,Siamese,male,2017
pet018,2025-05-09,256,12.6,4,5.7,Amy,cat,Bengal,female,2016
pet003,2025-04-16,202,16.1,6,5.7,Angelica,dog,Siamese,male,2020
pet011,2025-06-23,257,14.2,1,3.5,Lisa,dog,Siamese,female,2020
pet010,2025-05-21,220,16.8,4,4.2,Chris,dog,British Shorthair,male,2021
pet004,2024-11-26,220,14.1,6,5.7,Oscar,cat,Bengal,female,2019
pet018,2024-11-28,183,16.4,1,5.6,Amy,cat,Bengal,female,2016
pet019,2025-05-31,169,13.7,10,4.2,Mark,cat,Munchkin,female,2020
pet017,2024-10-10,186,16.5,8,4.1,Tracy,cat,Siamese,male,2017
pet007,2024-08-28,271,12.3,9,5.7,Nicholas,dog,Persian,female,2018
pet007,2024-10-11,150,13.6,3,5.1,Nicholas,dog,Persian,female,2018
pet014,2024-09-23,223,14.8,8,5.9,Kent,dog,Munchkin,female,2016
pet013,2024-12-22,196,15.8,0,4.9,Adam,dog,British Shorthair,male,2018
pet005,2024-08-06,154,17.4,6,3.8,Michael,cat,Persian,female,2018
pet019,2025-01-08,254,13.7,9,6.0,Mark,cat,Munchkin,female,2020
pet007,2024-09-23,172,14.2,7,3.9,Nicholas,dog,Persian,female,2018
pet004,2025-01-22,218,15.2,0,3.2,Oscar,cat,Bengal,female,2019
pet007,2024-09-17,162,16.2,8,3.0,Nicholas,dog,Persian,female,2018
pet011,2024-08-31,281,15.6,0,5.9,Lisa,dog,Siamese,female,2020
pet003,2025-05-26,197,17.0,3,6.4,Angelica,dog,Siamese,male,2020
pet014,2024-07-22,294,16.2,2,4.3,Kent,dog,Munchkin,female,2016
pet015,2025-04-29,258,15.0,1,5.4,Jose,dog,Munchkin,female,2016
pet018,2025-02-01,281,15.6,8,5.7,Amy,cat,Bengal,female,2016
pet010,2025-03-24,259,17.8,4,4.2,Chris,dog,British Shorthair,male,2021
pet005,2024-07-28,175,15.2,8,4.9,Michael,cat,Persian,female,2018
pet013,2025-05-15,281,16.3,0,5.2,Adam,dog,British Shorthair,male,2018
pet013,2024-08-18,174,14.4,5,3.4,Adam,dog,British Shorthair,male,2018
pet012,2024-11-01,192,14.6,1,4.5,Jessica,dog,Bengal,male,2019
pet003,2025-03-09,290,13.4,1,3.3,Angelica,dog,Siamese,male,2020
pet015,2025-03-22,269,14.9,6,4.6,Jose,dog,Munchkin,female,2016
pet015,2024-11-08,293,13.5,6,2.9,Jose,dog,Munchkin,female,2016
pet017,2025-05-07,168,12.2,2,5.2,Tracy,cat,Siamese,male,2017
pet018,2024-08-29,270,16.8,4,5.9,Amy,cat,Bengal,female,2016
pet004,2025-04-02,253,17.1,5,5.0,Oscar,cat,Bengal,female,2019
pet001,2024-08-27,166,14.9,1,3.0,Charlene,dog,Siamese,female,2022
pet008,2025-05-28,210,12.1,1,4.5,Jessica,cat,British Shorthair,female,2022
pet018,2025-04-15,182,17.8,1,3.0,Amy,cat,Bengal,female,2016
pet004,2024-08-25,257,15.3,0,3.7,Oscar,cat,Bengal,female,2019
pet015,2024-11-28,164,15.9,8,5.2,Jose,dog,Munchkin,female,2016
pet014,2024-09-07,231,12.1,4,6.2,Kent,dog,Munchkin,female,2016
pet020,2024-08-16,229,15.5,5,5.3,Veronica,cat,Munchkin,male,2022
pet020,2024-10-05,208,16.9,9,2.8,Veronica,cat,Munchkin,male,2022
pet004,2025-03-07,250,14.8,9,3.5,Oscar,cat,Bengal,female,2019
pet012,2024-09-27,237,17.6,10,5.6,Jessica,dog,Bengal,male,2019
pet014,2024-12-09,233,14.7,9,6.3,Kent,dog,Munchkin,female,2016
pet004,2025-02-25,257,16.4,4,3.1,Oscar,cat,Bengal,female,2019
pet014,2024-08-16,197,14.5,2,5.2,Kent,dog,Munchkin,female,2016
pet004,2025-06-05,282,12.1,10,6.3,Oscar,cat,Bengal,female,2019
pet013,2025-01-16,287,17.7,0,5.5,Adam,dog,British Shorthair,male,2018
pet011,2024-11-07,298,16.9,10,3.0,Lisa,dog,Siamese,female,2020
pet020,2024-11-20,274,13.3,2,3.2,Veronica,cat,Munchkin,male,2022
pet016,2024-12-19,257,13.4,5,5.4,Mark,cat,British Shorthair,male,2019
pet013,2025-05-17,203,13.9,6,5.5,Adam,dog,British Shorthair,male,2018
pet014,2024-11-26,188,13.4,5,6.5,Kent,dog,Munchkin,female,2016
pet010,2025-05-05,172,13.4,6,3.6,Chris,dog,British Shorthair,male,2021
pet017,2024-12-10,296,15.8,9,4.6,Tracy,cat,Siamese,male,2017
pet006,2024-11-18,262,14.5,5,4.4,Sandra,dog,Siamese,female,2022
pet014,2025-03-26,248,12.6,0,3.6,Kent,dog,Munchkin,female,2016
pet006,2024-07-22,279,14.7,7,4.4,Sandra,dog,Siamese,female,2022
pet008,2025-03-28,166,13.7,7,2.8,Jessica,cat,British Shorthair,female,2022
pet018,2024-10-20,193,15.4,0,3.8,Amy,cat,Bengal,female,2016
pet016,2025-04-20,233,13.5,8,2.7,Mark,cat,British Shorthair,male,2019
pet009,2024-09-22,230,13.5,1,4.3,Justin,cat,Persian,male,2015
pet005,2025-02-17,244,16.0,5,3.5,Michael,cat,Persian,female,2018
pet014,2024-10-31,169,14.5,4,3.0,Kent,dog,Munchkin,female,2016
pet012,2024-10-03,266,15.3,1,2.8,Jessica,dog,Bengal,male,2019
pet020,2025-03-03,289,16.4,4,5.5,Veronica,cat,Munchkin,male,2022
pet006,2025-02-27,196,14.8,4,6.2,Sandra,dog,Siamese,female,2022
pet004,2025-03-10,205,15.1,2,5.1,Oscar,cat,Bengal,female,2019
pet003,2024-08-24,292,12.5,1,3.6,Angelica,dog,Siamese,male,2020
pet019,2025-06-28,252,17.0,6,6.0,Mark,cat,Munchkin,female,2020
pet001,2024-12-08,215,12.5,9,5.9,Charlene,dog,Siamese,female,2022
pet004,2025-05-22,154,15.5,7,3.5,Oscar,cat,Bengal,female,2019
pet020,2024-12-16,163,14.3,0,3.5,Veronica,cat,Munchkin,male,2022
pet016,2025-06-24,231,17.1,4,4.6,Mark,cat,British Shorthair,male,2019
pet002,2024-11-15,203,13.3,7,2.7,Steven,cat,Munchkin,male,2022
pet002,2025-06-08,195,15.9,0,3.5,Steven,cat,Munchkin,male,2022
pet007,2024-08-06,185,14.2,6,3.6,Nicholas,dog,Persian,female,2018
pet018,2025-06-08,233,17.7,4,3.9,Amy,cat,Bengal,female,2016
pet011,2024-07-10,244,16.9,10,2.7,Lisa,dog,Siamese,female,2020
pet020,2024-09-20,281,15.6,0,5.8,Veronica,cat,Munchkin,male,2022
pet019,2025-05-10,262,17.6,4,3.7,Mark,cat,Munchkin,female,2020
pet010,2025-01-05,253,15.1,4,6.0,Chris,dog,British Shorthair,male,2021
pet006,2025-03-18,204,15.1,8,3.2,Sandra,dog,Siamese,female,2022
pet014,2025-06-15,263,15.7,7,6.2,Kent,dog,Munchkin,female,2016
pet013,2024-11-12,184,17.5,1,5.3,Adam,dog,British Shorthair,male,2018
pet016,2025-06-14,175,13.0,5,6.3,Mark,cat,British Shorthair,male,2019
pet019,2025-07-04,153,15.6,3,3.6,Mark,cat,Munchkin,female,2020
pet009,2025-02-06,164,15.7,9,6.2,Justin,cat,Persian,male,2015
pet017,2024-12-10,265,13.7,5,4.2,Tracy,cat,Siamese,male,2017
pet003,2024-09-19,262,14.5,0,5.0,Angelica,dog,Siamese,male,2020
pet011,2024-11-20,290,12.9,4,3.0,Lisa,dog,Siamese,female,2020
pet020,2025-05-01,179,13.2,5,5.3,Veronica,cat,Munchkin,male,2022
pet007,2025-04-22,275,13.6,4,3.6,Nicholas,dog,Persian,female,2018
pet007,2025-02-09,241,17.0,5,6.4,Nicholas,dog,Persian,female,2018
pet004,2025-03-22,205,15.9,9,3.7,Oscar,cat,Bengal,female,2019
pet007,2024-12-18,225,16.6,3,5.1,Nicholas,dog,Persian,female,2018
pet019,2025-03-13,294,13.0,9,3.8,Mark,cat,Munchkin,female,2020
pet004,2024-09-10,202,13.5,2,3.7,Oscar,cat,Bengal,female,2019
pet009,2025-05-09,162,17.3,7,5.6,Justin,cat,Persian,male,2015
pet008,2024-12-04,223,14.8,5,6.3,Jessica,cat,British Shorthair,female,2022
pet005,2024-09-15,297,13.1,8,4.8,Michael,cat,Persian,female,2018
pet017,2024-10-11,295,16.0,3,6.2,Tracy,cat,Siamese,male,2017
pet005,2025-04-20,298,13.7,6,2.8,Michael,cat,Persian,female,2018
pet020,2025-05-12,174,15.1,1,2.7,Veronica,cat,Munchkin,male,2022
pet002,2024-11-26,281,15.0,6,2.8,Steven,cat,Munchkin,male,2022
pet017,2024-11-29,263,14.8,6,3.1,Tracy,cat,Siamese,male,2017
pet015,2024-12-19,222,13.9,9,3.3,Jose,dog,Munchkin,female,2016
pet010,2024-07-24,168,13.3,0,4.4,Chris,dog,British Shorthair,male,2021
pet005,2024-12-28,276,17.5,7,4.7,Michael,cat,Persian,female,2018
pet004,2025-04-16,295,17.8,6,4.7,Oscar,cat,Bengal,female,2019
pet007,2025-06-17,254,14.3,6,5.5,Nicholas,dog,Persian,female,2018
pet001,2025-04-27,241,13.5,8,6.2,Charlene,dog,Siamese,female,2022
pet007,2025-04-02,283,16.6,0,6.4,Nicholas,dog,Persian,female,2018
pet017,2025-04-08,168,12.6,1,3.3,Tracy,cat,Siamese,male,2017
pet003,2024-12-17,287,15.3,1,4.7,Angelica,dog,Siamese,male,2020
pet004,2025-04-14,238,13.6,7,2.9,Oscar,cat,Bengal,female,2019
pet019,2025-06-24,199,13.4,1,4.0,Mark,cat,Munchkin,female,2020
pet013,2025-03-04,189,15.0,1,4.6,Adam,dog,British Shorthair,male,2018
pet006,2024-12-02,242,16.3,7,3.1,Sandra,dog,Siamese,female,2022
pet007,2025-05-15,215,13.7,5,5.9,Nicholas,dog,Persian,female,2018
pet020,2024-11-27,192,17.3,1,4.1,Veronica,cat,Munchkin,male,2022
pet005,2025-01-21,166,17.9,7,6.2,Michael,cat,Persian,female,2018
pet017,2025-01-23,265,16.8,3,4.4,Tracy,cat,Siamese,male,2017
pet008,2024-09-14,252,17.7,5,5.8,Jessica,cat,British Shorthair,female,2022
pet012,2025-07-02,182,13.0,10,3.8,Jessica,dog,Bengal,male,2019
pet004,2024-07-05,178,13.5,10,4.6,Oscar,cat,Bengal,female,2019
pet009,2025-02-06,241,12.6,5,5.4,Justin,cat,Persian,male,2015
pet011,2025-05-19,273,17.1,2,6.0,Lisa,dog,Siamese,female,2020
pet011,2025-04-10,158,12.0,6,6.1,Lisa,dog,Siamese,female,2020
pet005,2024-11-12,238,12.6,7,6.4,Michael,cat,Persian,female,2018
pet007,2025-01-07,191,15.5,9,3.1,Nicholas,dog,Persian,female,2018
pet010,2024-11-10,295,12.5,10,5.4,Chris,dog,British Shorthair,male,2021
pet018,2025-06-05,266,17.3,9,6.2,Amy,cat,Bengal,female,2016
pet017,2024-07-07,296,16.8,7,3.5,Tracy,cat,Siamese,male,2017
pet003,2024-11-23,172,14.1,2,5.6,Angelica,dog,Siamese,male,2020
pet002,2025-03-22,300,17.5,2,2.6,Steven,cat,Munchkin,male,2022
pet020,2024-12-05,173,12.2,1,4.9,Veronica,cat,Munchkin,male,2022
pet012,2025-06-03,218,16.3,9,5.4,Jessica,dog,Bengal,male,2019
pet012,2024-10-15,287,13.1,3,3.0,Jessica,dog,Bengal,male,2019
pet009,2025-01-06,237,13.7,6,2.6,Justin,cat,Persian,male,2015
pet016,2025-01-29,161,12.3,4,5.3,Mark,cat,British Shorthair,male,2019
pet005,2025-06-14,151,13.8,3,4.8,Michael,cat,Persian,female,2018
pet004,2025-02-22,239,16.7,5,5.1,Oscar,cat,Bengal,female,2019
pet005,2024-12-11,282,16.0,1,5.0,Michael,cat,Persian,female,2018
pet005,2025-02-26,210,12.2,3,3.5,Michael,cat,Persian,female,2018
pet017,2024-08-25,171,17.0,4,6.2,Tracy,cat,Siamese,male,2017
pet016,2024-08-14,169,12.8,9,5.4,Mark,cat,British Shorthair,male,2019
pet017,2024-10-17,293,14.4,8,5.3,Tracy,cat,Siamese,male,2017
pet002,2025-05-30,152,13.8,0,2.9,Steven,cat,Munchkin,male,2022
pet007,2025-05-06,286,16.3,1,5.7,Nicholas,dog,Persian,female,2018
pet009,2025-06-23,216,12.9,8,3.7,Justin,cat,Persian,male,2015
pet013,2024-10-06,184,17.0,7,5.1,Adam,dog,British Shorthair,male,2018
pet019,2025-04-25,245,15.3,5,6.3,Mark,cat,Munchkin,female,2020
pet003,2025-07-02,153,15.2,8,2.6,Angelica,dog,Siamese,male,2020
pet001,2024-08-30,214,14.1,7,2.6,Charlene,dog,Siamese,female,2022
pet001,2025-03-25,221,12.2,9,3.0,Charlene,dog,Siamese,female,2022
pet011,2025-03-15,213,14.0,4,4.8,Lisa,dog,Siamese,female,2020
pet018,2024-12-24,191,13.4,6,4.3,Amy,cat,Bengal,female,2016
pet007,2025-03-12,162,14.6,6,3.4,Nicholas,dog,Persian,female,2018
pet005,2024-08-07,228,12.3,7,3.7,Michael,cat,Persian,female,2018
pet013,2024-10-26,221,13.6,10,4.3,Adam,dog,British Shorthair,male,2018
pet020,2024-11-14,159,14.8,1,4.0,Veronica,cat,Munchkin,male,2022
pet006,2025-05-02,202,15.9,7,3.8,Sandra,dog,Siamese,female,2022
pet012,2024-07-25,215,17.1,1,6.2,Jessica,dog,Bengal,male,2019
pet019,2025-07-05,249,17.1,4,6.0,Mark,cat,Munchkin,female,2020
pet003,2025-02-27,242,15.0,1,6.4,Angelica,dog,Siamese,male,2020
pet011,2025-06-09,281,17.2,4,2.8,Lisa,dog,Siamese,female,2020
pet018,2025-02-25,250,13.5,5,4.9,Amy,cat,Bengal,female,2016
pet011,2025-04-10,266,16.6,8,5.2,Lisa,dog,Siamese,female,2020
pet012,2025-01-03,287,13.9,10,4.7,Jessica,dog,Bengal,male,2019
pet011,2025-04-30,209,14.3,5,6.4,Lisa,dog,Siamese,female,2020
pet010,2025-01-30,163,16.3,7,2.7,Chris,dog,British Shorthair,male,2021
pet019,2025-05-31,281,16.8,6,6.5,Mark,cat,Munchkin,female,2020
pet005,2024-09-30,242,13.8,4,5.0,Michael,cat,Persian,female,2018
pet005,2025-05-07,248,13.1,8,6.2,Michael,cat,Persian,female,2018
pet015,2024-07-22,198,16.4,2,6.5,Jose,dog,Munchkin,female,2016
pet009,2025-02-07,246,13.4,10,3.8,Justin,cat,Persian,male,2015
pet012,2025-07-03,159,13.0,8,2.7,Jessica,dog,Bengal,male,2019
pet011,2024-09-08,288,15.2,1,4.9,Lisa,dog,Siamese,female,2020
pet002,2025-02-02,179,16.4,4,4.1,Steven,cat,Munchkin,male,2022
pet011,2024-11-17,241,14.0,9,2.8,Lisa,dog,Siamese,female,2020
pet003,2024-09-08,290,14.1,8,3.1,Angelica,dog,Siamese,male,2020
pet019,2024-12-10,258,15.4,6,5.6,Mark,cat,Munchkin,female,2020
pet007,2025-03-12,288,14.7,10,4.8,Nicholas,dog,Persian,female,2018
pet013,2025-06-07,159,16.8,5,6.4,Adam,dog,British Shorthair,male,2018
pet018,2025-04-12,182,15.7,3,2.6,Amy,cat,Bengal,female,2016
pet006,2025-03-12,218,13.5,5,4.1,Sandra,dog,Siamese,female,2022
pet016,2025-01-13,280,16.2,8,6.2,Mark,cat,British Shorthair,male,2019
pet005,2025-03-18,202,15.4,10,3.6,Michael,cat,Persian,female,2018
pet016,2025-05-27,193,13.7,8,3.8,Mark,cat,British Shorthair,male,2019
pet002,2025-04-29,262,15.9,1,6.1,Steven,cat,Munchkin,male,2022
pet018,2025-02-15,181,14.1,7,5.8,Amy,cat,Bengal,female,2016
pet019,2024-11-14,279,16.5,3,4.0,Mark,cat,Munchkin,female,2020
pet005,2025-06-05,238,16.8,10,6.3,Michael,cat,Persian,female,2018
pet014,2024-10-11,287,13.1,0,4.3,Kent,dog,Munchkin,female,2016
pet009,2025-03-12,156,16.8,0,6.3,Justin,cat,Persian,male,2015
pet016,2024-09-10,247,12.1,4,4.3,Mark,cat,British Shorthair,male,2019
pet012,2025-02-10,165,14.8,10,5.3,Jessica,dog,Bengal,male,2019
pet010,2024-12-29,218,14.5,5,3.2,Chris,dog,British Shorthair,male,2021
pet005,2024-07-21,259,17.0,9,5.0,Michael,cat,Persian,female,2018
pet013,2025-03-17,250,12.2,0,6.3,Adam,dog,British Shorthair,male,2018
pet003,2024-11-25,170,15.0,10,3.1,Angelica,dog,Siamese,male,2020
pet001,2025-02-18,242,13.3,10,4.1,Charlene,dog,Siamese,female,2022
pet003,2024-09-21,226,12.4,9,4.9,Angelica,dog,Siamese,male,2020
pet014,2025-02-06,209,16.2,2,6.4,Kent,dog,Munchkin,female,2016
pet001,2024-08-21,277,13.8,2,4.7,Charlene,dog,Siamese,female,2022
pet004,2025-01-03,213,15.1,0,6.4,Oscar,cat,Bengal,female,2019
pet019,2025-01-11,172,15.6,1,5.8,Mark,cat,Munchkin,female,2020
pet001,2025-03-14,254,17.1,6,3.9,Charlene,dog,Siamese,female,2022
pet001,2025-02-14,246,16.8,1,6.1,Charlene,dog,Siamese,female,2022
pet008,2024-08-06,180,13.8,3,4.4,Jessica,cat,British Shorthair,female,2022
pet013,2025-02-17,287,15.1,3,6.1,Adam,dog,British Shorthair,male,2018
pet015,2024-09-04,152,15.6,3,4.2,Jose,dog,Munchkin,female,2016
pet014,2024-09-23,173,13.4,3,4.7,Kent,dog,Munchkin,female,2016
pet018,2024-07-20,207,15.8,7,5.4,Amy,cat,Bengal,female,2016
pet009,2025-01-15,226,16.1,3,4.7,Justin,cat,Persian,male,2015
pet007,2024-11-12,164,16.9,2,2.8,Nicholas,dog,Persian,female,2018
pet007,2025-07-04,226,14.3,0,3.0,Nicholas,dog,Persian,female,2018
pet018,2024-10-10,289,15.1,7,5.3,Amy,cat,Bengal,female,2016
pet018,2025-06-03,175,17.7,0,5.0,Amy,cat,Bengal,female,2016
pet014,2025-03-28,292,12.8,10,2.9,Kent,dog,Munchkin,female,2016
pet014,2024-07-25,240,17.2,0,5.7,Kent,dog,Munchkin,female,2016
pet006,2025-01-28,195,12.7,5,5.0,Sandra,dog,Siamese,female,2022
pet007,2024-08-08,245,14.4,0,4.6,Nicholas,dog,Persian,female,2018
pet002,2024-08-03,242,16.9,5,3.6,Steven,cat,Munchkin,male,2022
pet008,2024-11-12,265,13.7,6,3.8,Jessica,cat,British Shorthair,female,2022
pet016,2025-06-03,219,14.2,2,5.3,Mark,cat,British Shorthair,male,2019
pet006,2024-12-29,159,12.5,6,2.6,Sandra,dog,Siamese,female,2022
pet014,2024-09-09,281,17.2,10,3.8,Kent,dog,Munchkin,female,2016
pet009,2024-10-20,175,13.6,6,5.4,Justin,cat,Persian,male,2015
pet004,2024-08-29,234,15.2,4,3.1,Oscar,cat,Bengal,female,2019
pet012,2024-08-07,290,16.0,2,4.9,Jessica,dog,Bengal,male,2019
pet001,2025-01-12,231,16.7,5,2.6,Charlene,dog,Siamese,female,2022
pet020,2024-11-08,186,12.5,0,5.0,Veronica,cat,Munchkin,male,2022
pet003,2024-07-08,192,13.2,3,3.2,Angelica,dog,Siamese,male,2020
pet009,2025-04-15,214,16.9,4,3.4,Justin,cat,Persian,male,2015
pet011,2024-10-20,212,17.6,4,3.3,Lisa,dog,Siamese,female,2020
pet019,2024-09-04,210,12.4,4,6.4,Mark,cat,Munchkin,female,2020
pet010,2025-05-11,178,17.1,2,5.4,Chris,dog,British Shorthair,male,2021
pet020,2025-02-02,200,17.3,9,5.4,Veronica,cat,Munchkin,male,2022
pet006,2025-03-20,255,13.7,3,6.0,Sandra,dog,Siamese,female,2022
pet002,2024-08-14,272,15.6,5,6.2,Steven,cat,Munchkin,male,2022
pet014,2025-05-11,157,14.5,7,2.7,Kent,dog,Munchkin,female,2016
pet016,2025-03-17,265,13.6,4,6.2,Mark,cat,British Shorthair,male,2019
pet005,2025-04-17,191,18.0,8,5.6,Michael,cat,Persian,female,2018
pet018,2024-11-24,285,17.8,8,4.3,Amy,cat,Bengal,female,2016
pet011,2024-09-22,184,13.6,5,4.2,Lisa,dog,Siamese,female,2020
pet007,2024-09-03,163,15.9,10,5.8,Nicholas,dog,Persian,female,2018
pet016,2024-09-07,221,12.0,0,3.3,Mark,cat,British Shorthair,male,2019
pet013,2024-10-09,235,12.3,9,2.6,Adam,dog,British Shorthair,male,2018
pet003,2025-05-11,293,13.4,8,5.7,Angelica,dog,Siamese,male,2020
pet005,2025-03-04,220,16.4,2,4.9,Michael,cat,Persian,female,2018
pet009,2025-06-13,287,16.9,3,5.8,Justin,cat,Persian,male,2015
pet005,2024-09-03,235,13.8,3,4.2,Michael,cat,Persian,female,2018
pet001,2024-10-01,252,14.2,5,4.8,Charlene,dog,Siamese,female,2022
pet003,2025-04-03,259,16.3,5,3.1,Angelica,dog,Siamese,male,2020
pet013,2025-03-07,191,15.6,7,4.6,Adam,dog,British Shorthair,male,2018
pet002,2025-01-18,299,15.8,0,4.6,Steven,cat,Munchkin,male,2022
pet009,2025-03-23,180,15.5,0,3.2,Justin,cat,Persian,male,2015
pet013,2024-10-04,150,12.8,7,6.3,Adam,dog,British Shorthair,male,2018
pet011,2025-02-15,192,17.7,4,6.1,Lisa,dog,Siamese,female,2020
pet015,2024-12-24,221,15.6,1,4.5,Jose,dog,Munchkin,female,2016
pet011,2025-02-25,287,12.0,10,2.9,Lisa,dog,Siamese,female,2020
pet004,2025-06-04,248,17.3,1,3.4,Oscar,cat,Bengal,female,2019
pet003,2024-11-12,181,14.5,4,3.1,Angelica,dog,Siamese,male,2020
pet008,2024-08-13,248,16.2,0,5.8,Jessica,cat,British Shorthair,female,2022
pet019,2025-05-21,194,16.5,8,2.9,Mark,cat,Munchkin,female,2020
pet008,2025-04-13,284,16.5,3,3.7,Jessica,cat,British Shorthair,female,2022
pet013,2025-03-04,293,15.8,3,5.5,Adam,dog,British Shorthair,male,2018
pet014,2025-04-07,207,17.4,3,3.1,Kent,dog,Munchkin,female,2016
pet009,2025-05-12,208,15.7,3,5.0,Justin,cat,Persian,male,2015
pet009,2024-12-20,228,12.9,7,3.2,Justin,cat,Persian,male,2015
pet012,2025-01-31,287,13.3,8,6.1,Jessica,dog,Bengal,male,2019
pet008,2025-03-27,193,16.1,0,5.0,Jessica,cat,British Shorthair,female,2022
pet006,2024-09-24,151,16.9,3,3.4,Sandra,dog,Siamese,female,2022
pet001,2024-08-13,234,12.2,1,6.0,Charlene,dog,Siamese,female,2022
pet015,2025-05-20,254,16.6,2,5.6,Jose,dog,Munchkin,female,2016
pet006,2024-07-24,180,15.0,10,2.6,Sandra,dog,Siamese,female,2022
pet010,2025-04-26,200,14.9,5,5.0,Chris,dog,British Shorthair,male,2021
pet009,2025-02-17,253,15.0,10,3.9,Justin,cat,Persian,male,2015
pet007,2025-01-23,156,13.1,10,3.2,Nicholas,dog,Persian,female,2018
pet001,2025-01-26,264,12.3,3,6.1,Charlene,dog,Siamese,female,2022
pet020,2024-09-05,188,14.3,9,6.4,Veronica,cat,Munchkin,male,2022
pet012,2024-12-14,251,17.4,4,3.4,Jessica,dog,Bengal,male,2019
pet016,2024-12-02,200,13.0,5,3.5,Mark,cat,British Shorthair,male,2019
pet011,2025-06-22,183,12.7,3,3.9,Lisa,dog,Siamese,female,2020
pet006,2025-01-27,272,16.2,3,3.5,Sandra,dog,Siamese,female,2022
pet013,2025-06-18,201,12.4,1,3.6,Adam,dog,British Shorthair,male,2018
pet007,2025-03-31,162,14.3,2,3.7,Nicholas,dog,Persian,female,2018
pet012,2024-11-09,296,14.9,4,5.3,Jessica,dog,Bengal,male,2019
pet008,2025-01-30,274,13.0,3,3.1,Jessica,cat,British Shorthair,female,2022
pet009,2024-09-18,273,17.4,2,4.6,Justin,cat,Persian,male,2015
pet002,2025-05-16,254,13.6,2,2.8,Steven,cat,Munchkin,male,2022
pet017,2025-06-19,210,16.8,7,3.9,Tracy,cat,Siamese,male,2017
